일자|시간|구분,연월일,시간,구분,year,quarter,month,day,weekday,음력일시,lunar_year,lunar_month,lunar_day,기온,기압,습도
2019-03-10 20 A,2019-03-10,20,0,2019,1,3,10,6,2019-02-04,2019,2,4,5.575695032750082,1011.3343318684896,41.88
2019-03-10 21 A,2019-03-10,21,0,2019,1,3,10,6,2019-02-04,2019,2,4,4.927732771744587,1012.1889927164713,42.64666666666667
2019-03-10 22 A,2019-03-10,22,0,2019,1,3,10,6,2019-02-04,2019,2,4,4.585451441151403,1011.8919895426433,64.42
2019-03-10 23 A,2019-03-10,23,0,2019,1,3,10,6,2019-02-04,2019,2,4,3.9457698276930473,1013.1363368733724,55.14333333333334
2019-03-10 24 A,2019-03-10,24,0,2019,1,3,10,6,2019-02-04,2019,2,4,3.504545832143261,1011.6789929199218,52.093333333333334
2019-03-11 01 A,2019-03-11,01,0,2019,1,3,11,0,2019-02-05,2019,2,5,2.9593086745149555,1013.8846756998697,57.86666666666667
2019-03-11 02 A,2019-03-11,02,0,2019,1,3,11,0,2019-02-05,2019,2,5,2.5608370860577074,1013.942011311849,56.85333333333333
2019-03-11 03 A,2019-03-11,03,0,2019,1,3,11,0,2019-02-05,2019,2,5,2.2931667048265703,1013.9986791992187,56.95333333333334
2019-03-11 04 A,2019-03-11,04,0,2019,1,3,11,0,2019-02-05,2019,2,5,2.012968105801925,1014.4443320719402,52.626666666666665
2019-03-11 05 A,2019-03-11,05,0,2019,1,3,11,0,2019-02-05,2019,2,5,1.7858618977073732,1014.5349975585938,53.21
2019-03-11 06 A,2019-03-11,06,0,2019,1,3,11,0,2019-02-05,2019,2,5,1.5929215826426197,1014.6503322347006,52.529999999999994
2019-03-11 07 A,2019-03-11,07,0,2019,1,3,11,0,2019-02-05,2019,2,5,1.5984448703777498,1014.7419964599609,52.52
2019-03-11 08 A,2019-03-11,08,0,2019,1,3,11,0,2019-02-05,2019,2,5,2.13294847301884,1014.3360083007814,54.22666666666667
2019-03-11 09 A,2019-03-11,09,0,2019,1,3,11,0,2019-02-05,2019,2,5,3.618951966512295,1015.3493198649089,26.876666666666665
2019-03-11 10 A,2019-03-11,10,0,2019,1,3,11,0,2019-02-05,2019,2,5,5.309031037524083,1014.7493336995443,29.596666666666664
2019-03-11 11 A,2019-03-11,11,0,2019,1,3,11,0,2019-02-05,2019,2,5,7.169876593050318,1015.2460056559245,21.646666666666665
2019-03-11 12 A,2019-03-11,12,0,2019,1,3,11,0,2019-02-05,2019,2,5,8.224390124928464,1013.8253232828775,26.483333333333334
2019-03-11 13 A,2019-03-11,13,0,2019,1,3,11,0,2019-02-05,2019,2,5,9.302440004413656,1010.1519938151041,32.223333333333336
2019-03-11 14 A,2019-03-11,14,0,2019,1,3,11,0,2019-02-05,2019,2,5,9.813975269163054,1009.8110072835285,34.31666666666667
2019-03-11 15 A,2019-03-11,15,0,2019,1,3,11,0,2019-02-05,2019,2,5,9.842202020218952,1009.6263415527343,34.88
2019-03-11 16 A,2019-03-11,16,0,2019,1,3,11,0,2019-02-05,2019,2,5,9.766887628580717,1009.6153403727213,34.98333333333333
2019-03-11 17 A,2019-03-11,17,0,2019,1,3,11,0,2019-02-05,2019,2,5,9.172027498839498,1012.5230000813802,20.766666666666666
2019-03-11 18 A,2019-03-11,18,0,2019,1,3,11,0,2019-02-05,2019,2,5,8.042007833705897,1013.0699985758464,31.213333333333335
2019-03-11 19 A,2019-03-11,19,0,2019,1,3,11,0,2019-02-05,2019,2,5,6.574665631146608,1012.9066636149088,35.083333333333336
2019-03-11 20 A,2019-03-11,20,0,2019,1,3,11,0,2019-02-05,2019,2,5,5.479352365929507,1013.1006463623047,37.336666666666666
2019-03-11 21 A,2019-03-11,21,0,2019,1,3,11,0,2019-02-05,2019,2,5,4.843362850234422,1013.3826625569662,41.06666666666667
2019-03-11 22 A,2019-03-11,22,0,2019,1,3,11,0,2019-02-05,2019,2,5,4.504046016253788,1015.0230037434895,43.343333333333334
2019-03-11 23 A,2019-03-11,23,0,2019,1,3,11,0,2019-02-05,2019,2,5,3.8716397664714854,1014.6280037434896,40.63333333333333
2019-03-11 24 A,2019-03-11,24,0,2019,1,3,11,0,2019-02-05,2019,2,5,3.7285671088539196,1014.5963429768881,41.873333333333335
2019-03-12 01 A,2019-03-12,01,0,2019,1,3,12,1,2019-02-06,2019,2,6,3.181445090043559,1013.4216697184244,42.339999999999996
2019-03-12 02 A,2019-03-12,02,0,2019,1,3,12,1,2019-02-06,2019,2,6,2.745129802527737,1014.3673252360026,41.15
2019-03-12 03 A,2019-03-12,03,0,2019,1,3,12,1,2019-02-06,2019,2,6,2.374921751184729,1014.137662150065,43.723333333333336
2019-03-12 04 A,2019-03-12,04,0,2019,1,3,12,1,2019-02-06,2019,2,6,2.277877762950301,1014.2126717122395,61.9
2019-03-12 05 A,2019-03-12,05,0,2019,1,3,12,1,2019-02-06,2019,2,6,2.0621707262306104,1013.961006673177,52.379999999999995
2019-03-12 06 A,2019-03-12,06,0,2019,1,3,12,1,2019-02-06,2019,2,6,1.8960528904582743,1013.6870092773437,53.910000000000004
2019-03-12 07 A,2019-03-12,07,0,2019,1,3,12,1,2019-02-06,2019,2,6,1.9846257245266825,1013.712342529297,53.71666666666666
2019-03-12 08 A,2019-03-12,08,0,2019,1,3,12,1,2019-02-06,2019,2,6,2.490962256041398,1014.6483304850261,45.9893333307902
2019-03-12 09 A,2019-03-12,09,0,2019,1,3,12,1,2019-02-06,2019,2,6,4.0153572131396364,1015.7521795073011,30.643333333333334
2019-03-12 10 A,2019-03-12,10,0,2019,1,3,12,1,2019-02-06,2019,2,6,5.688588584788541,1017.1873209635418,29.83
2019-03-12 11 A,2019-03-12,11,0,2019,1,3,12,1,2019-02-06,2019,2,6,7.51491327660739,1016.8206730143229,31.213333333333335
2019-03-12 12 A,2019-03-12,12,0,2019,1,3,12,1,2019-02-06,2019,2,6,8.561675977555344,1015.2813450113932,27.55333333333333
2019-03-12 13 A,2019-03-12,13,0,2019,1,3,12,1,2019-02-06,2019,2,6,9.616110260663207,1015.1556740315755,28.366666666666664
2019-03-12 14 A,2019-03-12,14,0,2019,1,3,12,1,2019-02-06,2019,2,6,10.148476526087974,1006.2463311767578,41.07333333333333
2019-03-12 15 A,2019-03-12,15,0,2019,1,3,12,1,2019-02-06,2019,2,6,10.444071433031917,1006.0369950358072,42.92666666666667
2019-03-12 16 A,2019-03-12,16,0,2019,1,3,12,1,2019-02-06,2019,2,6,10.331711430618325,1005.8083239746094,39.306666666666665
2019-03-12 17 A,2019-03-12,17,0,2019,1,3,12,1,2019-02-06,2019,2,6,9.60029664593546,1010.0223368326823,30.206666666666667
2019-03-12 18 A,2019-03-12,18,0,2019,1,3,12,1,2019-02-06,2019,2,6,8.386181193644191,1009.9176674397786,38.78
2019-03-12 19 A,2019-03-12,19,0,2019,1,3,12,1,2019-02-06,2019,2,6,6.951761362244007,1014.903992919922,40.67333333333333
2019-03-12 20 A,2019-03-12,20,0,2019,1,3,12,1,2019-02-06,2019,2,6,5.863401767807448,1015.0649918619791,39.583333333333336
2019-03-12 21 A,2019-03-12,21,0,2019,1,3,12,1,2019-02-06,2019,2,6,5.263827237645692,1015.4202645966501,47.48666666666666
2019-03-12 22 A,2019-03-12,22,0,2019,1,3,12,1,2019-02-06,2019,2,6,4.914510174783218,1016.0289303681344,48.800000000000004
2019-03-12 23 A,2019-03-12,23,0,2019,1,3,12,1,2019-02-06,2019,2,6,4.363520906720956,1014.0139484752308,63.75666666666666
2019-03-12 24 A,2019-03-12,24,0,2019,1,3,12,1,2019-02-06,2019,2,6,3.9948500507596605,1014.3192560924184,54.55666666666667
2019-03-13 01 A,2019-03-13,01,0,2019,1,3,13,2,2019-02-07,2019,2,7,4.199158578781798,1011.8816845703126,72.83666666666666
2019-03-13 02 A,2019-03-13,02,0,2019,1,3,13,2,2019-02-07,2019,2,7,3.881144044683745,1012.037002766927,74.25666666666666
2019-03-13 03 A,2019-03-13,03,0,2019,1,3,13,2,2019-02-07,2019,2,7,3.4405438251991085,1011.8123461914062,71.86999999999999
2019-03-13 04 A,2019-03-13,04,0,2019,1,3,13,2,2019-02-07,2019,2,7,3.2308900983704913,1011.0296559651694,75.75999999999999
2019-03-13 05 A,2019-03-13,05,0,2019,1,3,13,2,2019-02-07,2019,2,7,2.9087736927363737,1012.7356577555339,60.35
2019-03-13 06 A,2019-03-13,06,0,2019,1,3,13,2,2019-02-07,2019,2,7,2.6545368280737276,1013.5373229980469,59.46666666666667
2019-03-13 07 A,2019-03-13,07,0,2019,1,3,13,2,2019-02-07,2019,2,7,2.6299979375542586,1013.5949922688802,58.73666666666667
2019-03-13 08 A,2019-03-13,08,0,2019,1,3,13,2,2019-02-07,2019,2,7,3.129743476104945,1011.9039931233723,66.40333333333334
2019-03-13 09 A,2019-03-13,09,0,2019,1,3,13,2,2019-02-07,2019,2,7,4.870073126843527,1013.7313295491537,42.06666666666667
2019-03-13 10 A,2019-03-13,10,0,2019,1,3,13,2,2019-02-07,2019,2,7,6.520975358562471,1015.6073419189453,35.71666666666667
2019-03-13 11 A,2019-03-13,11,0,2019,1,3,13,2,2019-02-07,2019,2,7,8.397109151431074,1014.1620102945964,33.11666666666667
2019-03-13 12 A,2019-03-13,12,0,2019,1,3,13,2,2019-02-07,2019,2,7,9.522455472071506,1014.3576625569661,29.986666666666665
2019-03-13 13 A,2019-03-13,13,0,2019,1,3,13,2,2019-02-07,2019,2,7,10.71359785240927,1013.1609977213542,29.80666666666667
2019-03-13 14 A,2019-03-13,14,0,2019,1,3,13,2,2019-02-07,2019,2,7,11.331544920044905,1012.7969940185545,29.45
2019-03-13 15 A,2019-03-13,15,0,2019,1,3,13,2,2019-02-07,2019,2,7,11.546442699523704,1012.0160038248699,28.41333333333333
2019-03-13 16 A,2019-03-13,16,0,2019,1,3,13,2,2019-02-07,2019,2,7,11.453809478399586,1011.7026721191405,31.58
2019-03-13 17 A,2019-03-13,17,0,2019,1,3,13,2,2019-02-07,2019,2,7,10.889499044734888,1012.0670178222657,30.23
2019-03-13 18 A,2019-03-13,18,0,2019,1,3,13,2,2019-02-07,2019,2,7,9.507808060239576,1013.0956579589844,32.54333333333333
2019-03-13 19 A,2019-03-13,19,0,2019,1,3,13,2,2019-02-07,2019,2,7,7.976355524256146,1013.8143361409506,34.95333333333334
2019-03-13 20 A,2019-03-13,20,0,2019,1,3,13,2,2019-02-07,2019,2,7,6.881097844521785,1015.4636490885417,36.95333333333333
2019-03-13 21 A,2019-03-13,21,0,2019,1,3,13,2,2019-02-07,2019,2,7,6.044892635044312,1015.268993733724,39.343333333333334
2019-03-13 22 A,2019-03-13,22,0,2019,1,3,13,2,2019-02-07,2019,2,7,5.644196707621,1015.112983194987,46.94
2019-03-13 23 A,2019-03-13,23,0,2019,1,3,13,2,2019-02-07,2019,2,7,4.963415723348226,1015.6759885660807,42.21
2019-03-13 24 A,2019-03-13,24,0,2019,1,3,13,2,2019-02-07,2019,2,7,4.473595473633058,1019.8766658528647,44.19333333333333
2019-03-14 01 A,2019-03-14,01,0,2019,1,3,14,3,2019-02-08,2019,2,8,3.917960944252995,1019.4253692626953,47.330000000000005
2019-03-14 02 A,2019-03-14,02,0,2019,1,3,14,3,2019-02-08,2019,2,8,3.4735662244315293,1019.4246929931641,47.97333333333333
2019-03-14 03 A,2019-03-14,03,0,2019,1,3,14,3,2019-02-08,2019,2,8,3.0583218003630908,1019.422993367513,49.12466664632162
2019-03-14 04 A,2019-03-14,04,0,2019,1,3,14,3,2019-02-08,2019,2,8,2.8201449530790312,1019.2993182373048,56.996666653951
2019-03-14 05 A,2019-03-14,05,0,2019,1,3,14,3,2019-02-08,2019,2,8,2.4900156266413256,1018.749659016927,57.79733332316081
2019-03-14 06 A,2019-03-14,06,0,2019,1,3,14,3,2019-02-08,2019,2,8,2.32344790494098,1019.0543151855469,57.941999994913736
2019-03-14 07 A,2019-03-14,07,0,2019,1,3,14,3,2019-02-08,2019,2,8,2.3270928333581256,1018.982992960612,57.45599999745687
2019-03-14 08 A,2019-03-14,08,0,2019,1,3,14,3,2019-02-08,2019,2,8,2.827512260402939,1019.3959973144532,52.519333330790204
2019-03-14 09 A,2019-03-14,09,0,2019,1,3,14,3,2019-02-08,2019,2,8,3.930612577043506,1011.6473315429688,43.23333333333333
2019-03-14 10 A,2019-03-14,10,0,2019,1,3,14,3,2019-02-08,2019,2,8,6.198824021395936,1014.306995646159,32.78666666666667
2019-03-14 11 A,2019-03-14,11,0,2019,1,3,14,3,2019-02-08,2019,2,8,7.829857331065333,1013.382999674479,35.666666666666664
2019-03-14 12 A,2019-03-14,12,0,2019,1,3,14,3,2019-02-08,2019,2,8,9.43503581187815,1012.7383378092449,40.06333333333333
2019-03-14 13 A,2019-03-14,13,0,2019,1,3,14,3,2019-02-08,2019,2,8,10.591164097358668,1016.0883310953776,32.57333333333333
2019-03-14 14 A,2019-03-14,14,0,2019,1,3,14,3,2019-02-08,2019,2,8,11.096134484613541,1015.4070029703776,26.649999999999995
2019-03-14 15 A,2019-03-14,15,0,2019,1,3,14,3,2019-02-08,2019,2,8,11.369590490904926,1015.1820021565755,26.516666666666666
2019-03-14 16 A,2019-03-14,16,0,2019,1,3,14,3,2019-02-08,2019,2,8,11.301524320800384,1015.3350020345052,26.906666666666666
2019-03-14 17 A,2019-03-14,17,0,2019,1,3,14,3,2019-02-08,2019,2,8,10.71580774858703,1014.5276713053385,27.650000000000002
2019-03-14 18 A,2019-03-14,18,0,2019,1,3,14,3,2019-02-08,2019,2,8,9.346755757629898,1010.877002766927,31.48
2019-03-14 19 A,2019-03-14,19,0,2019,1,3,14,3,2019-02-08,2019,2,8,7.83883073852727,1010.4393312581379,36.056666666666665
2019-03-14 20 A,2019-03-14,20,0,2019,1,3,14,3,2019-02-08,2019,2,8,6.752708139820302,1011.920336303711,43.76
2019-03-14 21 A,2019-03-14,21,0,2019,1,3,14,3,2019-02-08,2019,2,8,5.921356984714765,1011.4233268229167,62.13333333333333
2019-03-14 22 A,2019-03-14,22,0,2019,1,3,14,3,2019-02-08,2019,2,8,5.618153297503688,1011.6706663004558,53.586666666666666
2019-03-14 23 A,2019-03-14,23,0,2019,1,3,14,3,2019-02-08,2019,2,8,5.101063301478713,1010.8379960123698,63.96666666666666
2019-03-14 24 A,2019-03-14,24,0,2019,1,3,14,3,2019-02-08,2019,2,8,4.637901649909807,1008.804341430664,54.04
2019-03-15 01 A,2019-03-15,01,0,2019,1,3,15,4,2019-02-09,2019,2,9,3.636528238577696,1016.8090049235026,75.95666666666666
2019-03-15 02 A,2019-03-15,02,0,2019,1,3,15,4,2019-02-09,2019,2,9,3.3616896846212163,1016.6916715494791,72.29
2019-03-15 03 A,2019-03-15,03,0,2019,1,3,15,4,2019-02-09,2019,2,9,3.130939424201088,1012.3160024007161,71.2
2019-03-15 04 A,2019-03-15,04,0,2019,1,3,15,4,2019-02-09,2019,2,9,2.897385910074728,1011.0919999186199,72.3
2019-03-15 05 A,2019-03-15,05,0,2019,1,3,15,4,2019-02-09,2019,2,9,2.631645273277828,1010.3206669108073,69.39666666666666
2019-03-15 06 A,2019-03-15,06,0,2019,1,3,15,4,2019-02-09,2019,2,9,2.4536275795571916,1009.7200010172527,72.62
2019-03-15 07 A,2019-03-15,07,0,2019,1,3,15,4,2019-02-09,2019,2,9,2.4684260155657745,1009.7863423665364,71.35000000000001
2019-03-15 08 A,2019-03-15,08,0,2019,1,3,15,4,2019-02-09,2019,2,9,3.08906615702181,1011.8036708577474,70.61
2019-03-15 09 A,2019-03-15,09,0,2019,1,3,15,4,2019-02-09,2019,2,9,4.4378519053159495,1010.7050014241536,50.25
2019-03-15 10 A,2019-03-15,10,0,2019,1,3,15,4,2019-02-09,2019,2,9,6.138219595939457,1014.5306536865234,38.21333333333333
2019-03-15 11 A,2019-03-15,11,0,2019,1,3,15,4,2019-02-09,2019,2,9,7.836227608972564,1008.2853389485678,30.25333333333333
2019-03-15 12 A,2019-03-15,12,0,2019,1,3,15,4,2019-02-09,2019,2,9,9.505592675117494,1008.3666723632813,34.25333333333333
2019-03-15 13 A,2019-03-15,13,0,2019,1,3,15,4,2019-02-09,2019,2,9,10.829331473533296,1012.5246746826173,38.29666666666667
2019-03-15 14 A,2019-03-15,14,0,2019,1,3,15,4,2019-02-09,2019,2,9,11.384937719228375,1012.2270102945964,34.946666666666665
2019-03-15 15 A,2019-03-15,15,0,2019,1,3,15,4,2019-02-09,2019,2,9,11.52530985753103,1010.7426782226563,33.626666666666665
2019-03-15 16 A,2019-03-15,16,0,2019,1,3,15,4,2019-02-09,2019,2,9,11.441702635605525,1010.3373423258464,34.06
2019-03-15 17 A,2019-03-15,17,0,2019,1,3,15,4,2019-02-09,2019,2,9,10.858852185556087,1010.0620096842448,33.12666666666667
2019-03-15 18 A,2019-03-15,18,0,2019,1,3,15,4,2019-02-09,2019,2,9,9.602604055748872,1006.7066613769531,35.47
2019-03-15 19 A,2019-03-15,19,0,2019,1,3,15,4,2019-02-09,2019,2,9,8.034896031396748,1007.2616644287109,42.10666666666666
2019-03-15 20 A,2019-03-15,20,0,2019,1,3,15,4,2019-02-09,2019,2,9,6.95045690601465,1011.1620009358725,45.169999999999995
2019-03-15 21 A,2019-03-15,21,0,2019,1,3,15,4,2019-02-09,2019,2,9,6.119303138513046,1011.4260107421875,61.39666666666667
2019-03-15 22 A,2019-03-15,22,0,2019,1,3,15,4,2019-02-09,2019,2,9,5.716989083799109,1010.2656736246745,59.82666666666666
2019-03-15 23 A,2019-03-15,23,0,2019,1,3,15,4,2019-02-09,2019,2,9,5.271399633888534,1010.4676737467448,65.16666666666667
2019-03-15 24 A,2019-03-15,24,0,2019,1,3,15,4,2019-02-09,2019,2,9,4.764583184849415,1010.5666770426432,64.15666666666667
2019-03-16 01 A,2019-03-16,01,0,2019,1,3,16,5,2019-02-10,2019,2,10,5.115896706960444,1011.0633365885418,60.80666666666667
2019-03-16 02 A,2019-03-16,02,0,2019,1,3,16,5,2019-02-10,2019,2,10,4.643512058879939,1010.9016827392578,65.80666666666667
2019-03-16 03 A,2019-03-16,03,0,2019,1,3,16,5,2019-02-10,2019,2,10,4.247523684812378,1010.9203499348959,67.89333333333333
2019-03-16 04 A,2019-03-16,04,0,2019,1,3,16,5,2019-02-10,2019,2,10,4.013665770832442,1010.6013338216147,68.35333333333334
2019-03-16 05 A,2019-03-16,05,0,2019,1,3,16,5,2019-02-10,2019,2,10,3.6996560135475556,1010.6273264567058,69.07333333333334
2019-03-16 06 A,2019-03-16,06,0,2019,1,3,16,5,2019-02-10,2019,2,10,3.515653304146578,1010.5033241780599,68.33666666666667
2019-03-16 07 A,2019-03-16,07,0,2019,1,3,16,5,2019-02-10,2019,2,10,3.5062072539180025,1010.6283243815104,67.04333333333334
2019-03-16 08 A,2019-03-16,08,0,2019,1,3,16,5,2019-02-10,2019,2,10,4.136278056337378,1010.5069950358073,62.419999999999995
2019-03-16 09 A,2019-03-16,09,0,2019,1,3,16,5,2019-02-10,2019,2,10,5.662682993544263,1010.9810032145183,43.56
2019-03-16 10 A,2019-03-16,10,0,2019,1,3,16,5,2019-02-10,2019,2,10,7.310002731600069,1010.6963334147135,43.883333333333326
2019-03-16 11 A,2019-03-16,11,0,2019,1,3,16,5,2019-02-10,2019,2,10,8.983235470129776,1010.3436633300781,41.413333333333334
2019-03-16 12 A,2019-03-16,12,0,2019,1,3,16,5,2019-02-10,2019,2,10,10.673970510312756,1005.0543379720052,33.09666666666667
2019-03-16 13 A,2019-03-16,13,0,2019,1,3,16,5,2019-02-10,2019,2,10,11.869721629077523,1005.021000773112,33.07333333333333
2019-03-16 14 A,2019-03-16,14,0,2019,1,3,16,5,2019-02-10,2019,2,10,12.534871901269272,1005.0249997965494,35.66
2019-03-16 15 A,2019-03-16,15,0,2019,1,3,16,5,2019-02-10,2019,2,10,12.637112419568373,1004.9533317057293,35.50666666666667
2019-03-16 16 A,2019-03-16,16,0,2019,1,3,16,5,2019-02-10,2019,2,10,12.540656203594589,1004.7913326009115,35.92333333333333
2019-03-16 17 A,2019-03-16,17,0,2019,1,3,16,5,2019-02-10,2019,2,10,11.914005155753289,1004.2106622314453,41.79666666666667
2019-03-16 18 A,2019-03-16,18,0,2019,1,3,16,5,2019-02-10,2019,2,10,10.501722875756322,1008.0673205566405,38.18
2019-03-16 19 A,2019-03-16,19,0,2019,1,3,16,5,2019-02-10,2019,2,10,8.994751345603934,1009.9726719156901,62.53666666666667
2019-03-16 20 A,2019-03-16,20,0,2019,1,3,16,5,2019-02-10,2019,2,10,7.9095163833299535,1010.4236763509115,67.39
2019-03-16 21 A,2019-03-16,21,0,2019,1,3,16,5,2019-02-10,2019,2,10,7.1215476765060215,1010.5700115966797,64.88333333333334
2019-03-16 22 A,2019-03-16,22,0,2019,1,3,16,5,2019-02-10,2019,2,10,6.748172498324028,1010.9993269856772,59.01333333333334
2019-03-16 23 A,2019-03-16,23,0,2019,1,3,16,5,2019-02-10,2019,2,10,6.4174520777408475,1011.3923201497396,71.16666666666667
2019-03-16 24 A,2019-03-16,24,0,2019,1,3,16,5,2019-02-10,2019,2,10,5.97585580672441,1011.3009926350911,68.57333333333334
2019-03-17 01 A,2019-03-17,01,0,2019,1,3,17,6,2019-02-11,2019,2,11,5.239000339364949,1009.2093448893229,74.10333333333334
2019-03-17 02 A,2019-03-17,02,0,2019,1,3,17,6,2019-02-11,2019,2,11,4.932716907161123,1009.1966743977864,75.29666666666667
2019-03-17 03 A,2019-03-17,03,0,2019,1,3,17,6,2019-02-11,2019,2,11,4.526420150141428,1006.3489965820313,47.38333333333333
2019-03-17 04 A,2019-03-17,04,0,2019,1,3,17,6,2019-02-11,2019,2,11,4.291630730518911,1006.1179923502605,48.51
2019-03-17 05 A,2019-03-17,05,0,2019,1,3,17,6,2019-02-11,2019,2,11,3.700123857301092,1005.8863254801432,56.093333333333334
2019-03-17 06 A,2019-03-17,06,0,2019,1,3,17,6,2019-02-11,2019,2,11,3.510410705594236,1005.964659830729,59.61000000000001
2019-03-17 07 A,2019-03-17,07,0,2019,1,3,17,6,2019-02-11,2019,2,11,3.522047653418141,1006.182670694987,60.169999999999995
2019-03-17 08 A,2019-03-17,08,0,2019,1,3,17,6,2019-02-11,2019,2,11,4.03430827260589,1006.1603409830728,60.39333333333334
2019-03-17 09 A,2019-03-17,09,0,2019,1,3,17,6,2019-02-11,2019,2,11,5.379238994227592,1006.7583396402996,71.69666666666667
2019-03-17 10 A,2019-03-17,10,0,2019,1,3,17,6,2019-02-11,2019,2,11,7.629740527509824,1009.2176666259766,61.153333333333336
2019-03-17 11 A,2019-03-17,11,0,2019,1,3,17,6,2019-02-11,2019,2,11,9.188038392794972,1006.5739870198568,45.97666666666667
2019-03-17 12 A,2019-03-17,12,0,2019,1,3,17,6,2019-02-11,2019,2,11,10.900429205893694,1008.0506642659506,64.66
2019-03-17 13 A,2019-03-17,13,0,2019,1,3,17,6,2019-02-11,2019,2,11,12.044216240851918,1007.9263264973957,63.86000000000001
2019-03-17 14 A,2019-03-17,14,0,2019,1,3,17,6,2019-02-11,2019,2,11,12.527888812654103,1007.5103440348307,58.13333333333333
2019-03-17 15 A,2019-03-17,15,0,2019,1,3,17,6,2019-02-11,2019,2,11,12.541355917514224,1007.3773433430989,49.38333333333333
2019-03-17 16 A,2019-03-17,16,0,2019,1,3,17,6,2019-02-11,2019,2,11,12.537061329305041,1007.3873429361979,48.836666666666666
2019-03-17 17 A,2019-03-17,17,0,2019,1,3,17,6,2019-02-11,2019,2,11,11.9975429639626,1006.975346476237,63.86666666666667
2019-03-17 18 A,2019-03-17,18,0,2019,1,3,17,6,2019-02-11,2019,2,11,10.61986033321543,1007.0996551513672,57.77333333333333
2019-03-17 19 A,2019-03-17,19,0,2019,1,3,17,6,2019-02-11,2019,2,11,8.740190785222914,1005.4603440348307,69.74666666666667
2019-03-17 20 A,2019-03-17,20,0,2019,1,3,17,6,2019-02-11,2019,2,11,8.083824214928997,1009.6223236083985,50.27333333333333
2019-03-17 21 A,2019-03-17,21,0,2019,1,3,17,6,2019-02-11,2019,2,11,7.263251606905805,1009.644995320638,54.903333333333336
2019-03-17 22 A,2019-03-17,22,0,2019,1,3,17,6,2019-02-11,2019,2,11,6.893507596391494,1009.7806591796875,73.35000000000001
2019-03-17 23 A,2019-03-17,23,0,2019,1,3,17,6,2019-02-11,2019,2,11,6.502024171558724,1009.8396604410808,74.12
2019-03-17 24 A,2019-03-17,24,0,2019,1,3,17,6,2019-02-11,2019,2,11,5.9475698881483625,1009.5926751708985,73.74666666666667
2019-03-18 01 A,2019-03-18,01,0,2019,1,3,18,0,2019-02-12,2019,2,12,6.403954107651617,1008.7879966227214,80.52666666666666
2019-03-18 02 A,2019-03-18,02,0,2019,1,3,18,0,2019-02-12,2019,2,12,6.029625646342576,1008.9333310953776,82.08333333333333
2019-03-18 03 A,2019-03-18,03,0,2019,1,3,18,0,2019-02-12,2019,2,12,5.651073930048672,1009.5719989013672,82.33333333333333
2019-03-18 04 A,2019-03-18,04,0,2019,1,3,18,0,2019-02-12,2019,2,12,5.356050272520936,1010.0716805013021,79.74666666666667
2019-03-18 05 A,2019-03-18,05,0,2019,1,3,18,0,2019-02-12,2019,2,12,5.134664193697532,1009.9716748046875,80.24
2019-03-18 06 A,2019-03-18,06,0,2019,1,3,18,0,2019-02-12,2019,2,12,4.982897174253499,1009.9073380533855,80.06333333333333
2019-03-18 07 A,2019-03-18,07,0,2019,1,3,18,0,2019-02-12,2019,2,12,5.0056217777442455,1010.0816593424479,79.46333333333332
2019-03-18 08 A,2019-03-18,08,0,2019,1,3,18,0,2019-02-12,2019,2,12,5.711591153403423,1010.882339070638,76.35333333333334
2019-03-18 09 A,2019-03-18,09,0,2019,1,3,18,0,2019-02-12,2019,2,12,7.526080166526422,1011.96699605306,56.406666666666666
2019-03-18 10 A,2019-03-18,10,0,2019,1,3,18,0,2019-02-12,2019,2,12,9.44427063720853,1010.0636584472655,54.35333333333333
2019-03-18 11 A,2019-03-18,11,0,2019,1,3,18,0,2019-02-12,2019,2,12,11.35684361281326,1011.7549888102213,40.01
